log_id,machine_id,operator_id,timestamp,engine_hours,rpm,hydraulic_pressure,fuel_level,fuel_used_l,idle_time_min,active_time_min,speed_kph,tilt_angle,temperature_c,seatbelt,proximity_alert,fault_codes,weather,soil_type,shift
175,EXC004,OP003,2024-01-04 15:00:00,2880.2,640,138.4,39.0,13.59,45,87,2.3,1.2,103.25373963817088,unfastened,0,NONE,rainy,sand,night
176,EXC003,OP008,2024-01-04 15:30:00,4569.7,1710,110.7,5.5,14.96,53,26,2.1,19.7,56.9,fastened,1,P0217,windy,clay,day
177,EXC004,OP002,2024-01-04 16:00:00,3365.9,712,142.3,16.0,7.57,69,22,9.0,5.9,75.5,fastened,0,NONE,windy,loam,night
178,EXC001,OP005,2024-01-04 16:30:00,6608.9,731,100.9,97.4,7.68,78,18,6.4,0.9,85.8,fastened,0,NONE,sunny,sand,day
179,EXC005,OP007,2024-01-04 17:00:00,2128.1,628,210.9,92.6,11.71,88,87,4.2,12.4,94.6,fastened,0,P0217,cloudy,rock,day
180,EXC003,OP005,2024-01-04 17:30:00,7761.2,920,216.2,35.9,1.02,53,77,17.3,4.9,32.2,fastened,0,P0100,cloudy,rock,night
181,EXC005,OP007,2024-01-04 18:00:00,6299.3,1459,244.7,29.6,6.69,60,23,8.3,10.1,84.5,fastened,0,NONE,windy,sand,day
182,EXC001,OP003,2024-01-04 18:30:00,7744.0,781,184.7,46.5,1.95,49,65,16.7,17.7,53.6,fastened,0,NONE,rainy,clay,night
183,EXC003,OP007,2024-01-04 19:00:00,6721.3,1942,100.7,70.5,6.31,79,97,3.0,17.4,92.9,fastened,0,NONE,cloudy,sand,night
184,EXC004,OP007,2024-01-04 19:30:00,1222.6,1976,248.3,38.9,14.77,21,36,3.3,13.2,35.7,fastened,0,P0100,sunny,loam,night
185,EXC003,OP007,2024-01-04 20:00:00,4259.0,647,111.9,11.4,11.43,86,76,10.7,21.5,71.3,fastened,0,NONE,rainy,rock,night
186,EXC003,OP003,2024-01-04 20:30:00,1442.8,2104,290.6,43.3,14.78,61,42,4.9,10.2,71.2,fastened,0,NONE,cloudy,loam,night
187,EXC001,OP004,2024-01-04 21:00:00,6564.0,1386,105.0,29.8,11.32,86,38,3.3,0.9,107.58576650728263,unfastened,0,NONE,sunny,rock,night
188,EXC002,OP003,2024-01-04 21:30:00,4714.9,935,216.7,35.9,9.32,33,53,1.7,18.0,102.8,fastened,1,NONE,sunny,sand,day
189,EXC002,OP005,2024-01-04 22:00:00,2181.2,872,305.0906630194266,20.5,11.44,43,48,1.4,4.9,38.0,fastened,0,NONE,rainy,sand,night
190,EXC002,OP006,2024-01-04 22:30:00,7443.8,843,225.9,67.6,10.06,76,64,13.6,3.9,40.2,fastened,0,P0562,rainy,loam,day
191,EXC004,OP004,2024-01-04 23:00:00,1010.0,960,233.9,55.0,7.23,83,32,5.1,1.5,78.3,unfastened,1,NONE,cloudy,clay,day
192,EXC004,OP005,2024-01-04 23:30:00,4554.5,1181,250.0,30.7,4.74,73,52,17.6,7.2,68.6,fastened,0,NONE,windy,rock,night
193,EXC004,OP003,2024-01-05 00:00:00,5796.2,985,317.22361175089617,57.6,8.04,26,78,3.3,7.2,49.8,fastened,0,NONE,rainy,loam,night
194,EXC002,OP003,2024-01-05 00:30:00,564.9,1663,248.5,51.8,4.25,4,52,6.4,6.7,52.8,fastened,0,NONE,rainy,loam,night
195,EXC005,OP007,2024-01-05 01:00:00,4823.1,867,293.7,80.6,7.56,62,82,6.7,13.1,41.8,unfastened,0,NONE,sunny,sand,night
196,EXC001,OP009,2024-01-05 01:30:00,6545.6,1719,314.3,95.8,2.62,60,22,9.0,16.5,95.1,fastened,0,NONE,cloudy,sand,night
197,EXC002,OP003,2024-01-05 02:00:00,633.5,1201,197.5,17.4,8.7,47,25,15.7,20.6,72.7,fastened,0,NONE,windy,rock,day
198,EXC001,OP009,2024-01-05 02:30:00,4146.7,1836,175.8,89.0,4.06,14,105,15.0,2.1,48.4,fastened,0,NONE,cloudy,rock,night
199,EXC002,OP006,2024-01-05 03:00:00,2142.6,1523,265.7,72.0,4.76,82,60,0.2,3.3,59.5,fastened,0,P0100,rainy,rock,night
200,EXC005,OP002,2024-01-05 03:30:00,5337.1,2229,219.4,70.8,7.74,38,77,7.4,13.0,98.0,fastened,0,NONE,windy,clay,day
201,EXC002,OP004,2024-01-05 04:00:00,1037.6,1391,156.6,40.6,2.86,65,91,14.9,2.2,96.5,fastened,0,NONE,rainy,rock,night
202,EXC005,OP001,2024-01-05 04:30:00,7502.7,1131,137.9,37.7,14.45,77,26,0.0,8.2,35.2,fastened,0,NONE,rainy,clay,day
203,EXC003,OP001,2024-01-05 05:00:00,7168.4,1660,137.5,5.5,6.98,49,116,9.6,13.7,79.1,fastened,0,NONE,sunny,loam,day
204,EXC004,OP004,2024-01-05 05:30:00,1569.2,1785,201.0,98.3,5.61,8,56,4.7,17.2,109.72950519011735,fastened,0,NONE,cloudy,loam,day
205,EXC003,OP005,2024-01-05 06:00:00,2653.8,856,137.4,62.6,0.92,61,107,7.4,4.8,45.8,fastened,1,P0100,sunny,rock,day
206,EXC002,OP008,2024-01-05 06:30:00,4742.3,1607,104.3,43.2,12.73,60,55,7.6,14.7,94.8,fastened,0,NONE,sunny,sand,night
207,EXC004,OP002,2024-01-05 07:00:00,5772.7,1447,111.5,56.7,9.57,80,54,7.1,14.2,97.1,fastened,0,NONE,rainy,rock,day
208,EXC005,OP009,2024-01-05 07:30:00,3597.0,1150,304.6,8.9,6.54,55,76,16.1,18.9,36.2,fastened,0,P0100,sunny,sand,night
209,EXC002,OP003,2024-01-05 08:00:00,1334.7,850,116.1,21.5,4.06,81,30,9.7,6.9,95.5,fastened,0,P0562,cloudy,rock,night
210,EXC004,OP002,2024-01-05 08:30:00,922.8,758,116.1,64.2,11.3,60,76,16.3,16.5,84.6,unfastened,0,P0100,cloudy,clay,day
211,EXC002,OP007,2024-01-05 09:00:00,7998.1,1815,199.3,53.9,14.21,19,118,13.1,16.5,88.2,fastened,0,NONE,cloudy,sand,day
212,EXC004,OP008,2024-01-05 09:30:00,3697.3,771,153.9,79.8,6.02,15,80,6.3,5.3,89.4,fastened,0,NONE,rainy,loam,day
213,EXC004,OP007,2024-01-05 10:00:00,6993.0,2331,311.8,67.6,2.46,14,17,8.9,13.7,68.0,unfastened,0,NONE,cloudy,clay,day
214,EXC003,OP002,2024-01-05 10:30:00,3910.8,2268,300.4,62.1,2.08,71,86,7.0,14.9,101.0,fastened,0,NONE,windy,sand,night
215,EXC004,OP002,2024-01-05 11:00:00,7386.6,2240,189.0,82.5,0.59,21,13,14.9,6.0,45.0,fastened,0,NONE,cloudy,sand,day
216,EXC002,OP004,2024-01-05 11:30:00,793.3,1910,198.7,11.5,11.29,40,21,3.4,9.9,67.9,unfastened,0,P0100,windy,clay,day
217,EXC001,OP005,2024-01-05 12:00:00,1000.8,1661,182.5,70.6,14.73,70,41,16.9,9.6,53.9,unfastened,0,NONE,windy,sand,night
218,EXC001,OP010,2024-01-05 12:30:00,7444.1,2217,298.4052066892801,73.0,14.9,38,43,10.4,17.0,91.7,fastened,0,P0217,cloudy,rock,night
219,EXC003,OP003,2024-01-05 13:00:00,7585.2,1480,300.30654962952906,31.1,11.87,5,10,11.0,0.0,36.2,unfastened,0,P0562,windy,clay,night
220,EXC005,OP002,2024-01-05 13:30:00,2586.3,1533,127.0,23.6,2.85,32,11,9.3,11.0,62.5,fastened,0,NONE,cloudy,clay,day
221,EXC001,OP010,2024-01-05 14:00:00,2905.8,1166,122.5,25.3,14.68,8,96,10.0,4.1,88.0,fastened,0,NONE,windy,loam,day
222,EXC003,OP002,2024-01-05 14:30:00,3674.4,1178,223.4,23.8,5.25,34,60,12.0,14.2,53.4,fastened,0,P0562,windy,sand,night
223,EXC004,OP001,2024-01-05 15:00:00,3387.7,1712,121.7,54.8,5.34,66,31,11.8,15.0,48.0,fastened,0,NONE,cloudy,sand,night
224,EXC002,OP005,2024-01-05 15:30:00,1601.4,2089,122.6,17.9,10.47,46,57,3.9,11.0,49.7,fastened,1,NONE,cloudy,rock,night
225,EXC004,OP005,2024-01-05 16:00:00,7197.2,2203,291.665886855807,67.6,1.21,60,86,10.5,11.9,83.5,fastened,0,NONE,windy,rock,day
226,EXC002,OP007,2024-01-05 16:30:00,2101.1,1987,197.3,15.0,12.47,9,90,6.4,6.9,51.5,fastened,0,NONE,rainy,loam,day
227,EXC005,OP009,2024-01-05 17:00:00,5671.7,1697,130.3,7.6,14.96,67,41,11.5,6.9,60.2,fastened,0,NONE,rainy,clay,day
228,EXC003,OP010,2024-01-05 17:30:00,630.5,1500,101.0,35.3,11.74,38,28,9.9,16.4,108.60150041154048,fastened,0,NONE,rainy,loam,night
229,EXC003,OP003,2024-01-05 18:00:00,406.1,2214,142.5,23.2,11.83,25,115,3.2,2.9,100.6,fastened,0,P0217,sunny,rock,night
230,EXC001,OP010,2024-01-05 18:30:00,5264.5,1982,151.9,98.9,6.16,58,79,13.2,17.0,89.6,fastened,0,NONE,sunny,clay,night
231,EXC003,OP007,2024-01-05 19:00:00,2778.2,1172,276.1,33.8,1.46,12,118,8.2,14.4,43.9,fastened,0,NONE,windy,loam,day
232,EXC005,OP001,2024-01-05 19:30:00,5278.1,1082,301.4,26.1,11.99,44,43,9.9,19.5,96.2,fastened,0,NONE,cloudy,sand,day
233,EXC001,OP010,2024-01-05 20:00:00,842.8,2162,189.3,23.7,9.16,37,22,12.1,5.7,93.4,fastened,0,P0562,windy,sand,day
234,EXC004,OP002,2024-01-05 20:30:00,7603.8,697,189.1,40.5,13.69,71,52,11.8,11.1,85.9,unfastened,0,NONE,cloudy,loam,day
235,EXC003,OP006,2024-01-05 21:00:00,6013.3,1237,256.7,62.6,2.18,85,46,13.5,0.9,68.8,unfastened,0,NONE,windy,rock,day
236,EXC004,OP008,2024-01-05 21:30:00,7022.5,2157,314.8036972796754,79.3,4.92,32,89,3.7,20.1,35.2,fastened,0,NONE,rainy,sand,night
237,EXC004,OP003,2024-01-05 22:00:00,1178.1,2332,140.5,39.6,5.73,3,88,2.0,14.9,83.4,fastened,0,P0100,sunny,sand,night
238,EXC003,OP003,2024-01-05 22:30:00,2629.3,1172,123.7,64.5,10.41,39,17,12.0,13.7,68.9,fastened,0,NONE,cloudy,rock,night
239,EXC002,OP005,2024-01-05 23:00:00,3009.9,1538,196.3,50.8,11.92,86,74,4.2,16.1,53.2,fastened,0,P0217,windy,clay,night
240,EXC004,OP009,2024-01-05 23:30:00,4343.7,1470,224.3,85.4,14.43,60,47,2.1,6.3,30.7,fastened,1,NONE,sunny,sand,night
241,EXC001,OP003,2024-01-06 00:00:00,2445.3,1862,130.5,59.1,4.78,57,77,2.4,13.3,47.3,fastened,0,P0562,sunny,rock,day
242,EXC003,OP007,2024-01-06 00:30:00,579.0,2311,164.5,32.5,7.66,81,53,5.6,17.6,75.4,fastened,0,NONE,sunny,loam,day
243,EXC001,OP005,2024-01-06 01:00:00,3014.1,1587,167.3,71.8,0.92,7,69,17.9,2.0,38.4,fastened,0,NONE,rainy,loam,day
244,EXC004,OP002,2024-01-06 01:30:00,2110.9,2036,157.5,82.9,4.17,49,88,2.8,21.1,79.2,fastened,0,NONE,windy,sand,night
245,EXC004,OP008,2024-01-06 02:00:00,3148.8,1672,201.4,49.2,5.92,28,42,5.4,19.6,91.5,fastened,0,NONE,windy,clay,night
246,EXC001,OP009,2024-01-06 02:30:00,1656.0,2196,243.7,98.8,9.11,60,31,16.6,21.2,53.9,fastened,0,P0217,windy,loam,night
247,EXC004,OP006,2024-01-06 03:00:00,2169.0,1328,212.1,88.5,7.33,76,87,17.3,17.8,36.1,fastened,1,NONE,windy,rock,day
248,EXC003,OP002,2024-01-06 03:30:00,5052.9,1293,144.3,23.7,5.78,6,114,4.1,6.5,40.5,fastened,0,P0100,windy,sand,day
249,EXC004,OP002,2024-01-06 04:00:00,3166.4,1360,122.6,79.7,9.55,14,58,15.8,12.8,56.8,fastened,0,NONE,rainy,loam,day
250,EXC001,OP005,2024-01-06 04:30:00,2828.5,2393,280.8,62.1,12.51,85,119,2.5,2.6,91.0,fastened,0,P0100,windy,rock,day
251,EXC001,OP006,2024-01-06 05:00:00,4317.9,1700,205.4,55.8,4.0,44,30,13.7,16.6,77.6,fastened,0,NONE,rainy,sand,day
252,EXC003,OP006,2024-01-06 05:30:00,6197.7,2389,113.7,53.8,5.47,28,100,0.2,3.4,95.1,fastened,0,P0562,sunny,clay,day
253,EXC001,OP003,2024-01-06 06:00:00,3093.1,673,294.05879868497664,86.1,10.72,13,118,7.3,19.1,104.6,fastened,0,NONE,sunny,clay,day
254,EXC002,OP006,2024-01-06 06:30:00,4741.4,1533,276.9,63.0,11.78,31,42,4.5,5.3,45.2,fastened,0,NONE,sunny,rock,night
255,EXC004,OP003,2024-01-06 07:00:00,7733.0,2050,265.4,56.1,12.47,0,26,12.7,3.5,82.1,fastened,0,NONE,cloudy,clay,night
256,EXC001,OP007,2024-01-06 07:30:00,4223.6,1462,292.7,9.6,3.54,20,83,0.3,1.6,65.0,fastened,0,NONE,cloudy,sand,day
257,EXC004,OP008,2024-01-06 08:00:00,7287.4,728,312.6095118551899,47.6,8.32,89,105,8.4,15.7,67.0,fastened,0,NONE,rainy,rock,day
258,EXC001,OP007,2024-01-06 08:30:00,6370.0,2037,193.0,91.3,13.55,7,19,12.5,4.1,108.89674731800821,fastened,1,P0217,rainy,clay,night
259,EXC001,OP001,2024-01-06 09:00:00,563.9,1529,193.9,72.6,6.18,87,80,0.8,4.3,55.7,unfastened,0,P0217,cloudy,loam,day
260,EXC003,OP010,2024-01-06 09:30:00,3489.9,2235,142.7,9.8,6.73,71,105,16.2,3.7,80.7,fastened,0,NONE,rainy,sand,day
261,EXC004,OP001,2024-01-06 10:00:00,5616.7,1748,243.2,89.0,14.78,84,13,6.5,6.7,76.6,fastened,0,P0100,windy,loam,night
262,EXC001,OP010,2024-01-06 10:30:00,7895.0,633,228.7,83.5,2.14,85,66,3.0,20.7,53.9,fastened,0,NONE,sunny,clay,night
263,EXC002,OP001,2024-01-06 11:00:00,3721.2,2006,134.1,56.9,10.73,25,18,4.1,10.7,38.9,fastened,0,NONE,cloudy,sand,night
264,EXC005,OP006,2024-01-06 11:30:00,833.0,1728,294.8,7.1,12.83,25,29,6.1,5.7,102.40996870023142,fastened,0,NONE,windy,loam,day
265,EXC005,OP002,2024-01-06 12:00:00,4539.9,690,181.1,58.4,2.69,50,63,3.6,3.7,108.80057840059776,fastened,0,NONE,windy,rock,night
266,EXC003,OP001,2024-01-06 12:30:00,1099.9,1369,110.9,10.2,10.86,16,46,9.2,0.4,71.9,unfastened,0,NONE,cloudy,loam,night
267,EXC003,OP007,2024-01-06 13:00:00,6037.0,854,172.1,35.4,7.31,21,19,11.4,8.0,30.3,unfastened,0,NONE,rainy,rock,day
268,EXC002,OP008,2024-01-06 13:30:00,4110.6,1518,291.4,64.7,12.87,87,98,7.8,2.4,51.2,fastened,0,NONE,rainy,rock,night
269,EXC004,OP002,2024-01-06 14:00:00,5815.1,857,301.7,91.7,13.66,31,32,7.7,0.6,88.4,fastened,1,NONE,rainy,sand,night
270,EXC003,OP010,2024-01-06 14:30:00,6968.0,1516,207.9,39.0,13.15,70,105,14.1,2.3,85.7,fastened,0,P0562,windy,sand,night
271,EXC002,OP004,2024-01-06 15:00:00,5068.7,1218,310.4,86.7,1.43,20,29,5.4,7.0,30.8,fastened,0,NONE,sunny,clay,night
272,EXC001,OP004,2024-01-06 15:30:00,4938.3,636,292.6,92.2,11.47,83,67,11.2,16.5,65.3,fastened,1,P0100,rainy,sand,night
273,EXC001,OP003,2024-01-06 16:00:00,6061.1,824,281.6,7.0,13.86,62,89,16.1,1.5,62.8,fastened,0,P0100,sunny,clay,day
274,EXC005,OP005,2024-01-06 16:30:00,6755.4,697,289.1,27.7,9.51,71,62,4.0,14.9,78.9,fastened,0,NONE,windy,sand,day
275,EXC003,OP002,2024-01-06 17:00:00,6965.5,741,184.0,72.4,9.21,46,55,11.2,13.7,39.4,fastened,0,NONE,rainy,rock,day
276,EXC003,OP005,2024-01-06 17:30:00,387.8,763,266.4,76.9,1.15,70,92,17.1,19.4,76.6,fastened,0,NONE,rainy,clay,day
277,EXC003,OP003,2024-01-06 18:00:00,4493.9,1965,227.0,42.3,12.91,32,11,9.5,4.0,101.0,fastened,0,P0100,windy,sand,day
278,EXC004,OP001,2024-01-06 18:30:00,1808.5,1876,258.3,67.4,1.17,43,100,17.6,17.5,57.9,fastened,0,NONE,windy,rock,day
279,EXC001,OP004,2024-01-06 19:00:00,6896.7,909,139.1,63.2,5.05,5,85,5.6,19.0,55.3,fastened,0,P0100,windy,clay,day
280,EXC001,OP007,2024-01-06 19:30:00,5222.3,2032,260.9,75.3,13.93,15,94,10.2,21.5,32.1,fastened,0,NONE,windy,loam,night
281,EXC002,OP008,2024-01-06 20:00:00,3419.8,1742,310.7,73.3,14.27,69,56,5.6,17.8,107.42955525575114,fastened,0,NONE,rainy,loam,night
282,EXC003,OP004,2024-01-06 20:30:00,1586.0,808,166.6,13.2,14.88,88,52,0.1,2.7,99.9,fastened,0,NONE,cloudy,clay,night
283,EXC004,OP004,2024-01-06 21:00:00,2778.3,733,317.0,20.0,7.41,78,72,18.0,20.8,103.2,fastened,1,NONE,cloudy,clay,day
284,EXC003,OP008,2024-01-06 21:30:00,5659.8,1552,183.2,17.6,3.07,26,80,4.3,17.9,30.4,fastened,0,NONE,cloudy,clay,day
285,EXC003,OP007,2024-01-06 22:00:00,1714.4,2032,143.9,93.6,7.58,31,111,17.5,4.7,97.6,fastened,0,NONE,rainy,sand,night
286,EXC005,OP009,2024-01-06 22:30:00,839.3,660,124.7,91.8,1.98,64,104,11.8,3.6,43.0,fastened,0,NONE,windy,clay,night
287,EXC001,OP010,2024-01-06 23:00:00,7115.4,694,272.7,80.8,13.15,8,15,16.3,20.6,72.1,fastened,0,NONE,cloudy,clay,night
288,EXC003,OP009,2024-01-06 23:30:00,6137.3,1289,222.1,16.1,8.63,2,26,17.4,3.4,80.9,fastened,0,NONE,rainy,sand,day
289,EXC003,OP010,2024-01-07 00:00:00,1678.4,1520,167.6,59.6,6.37,65,114,10.2,17.1,56.9,fastened,0,NONE,cloudy,rock,day
290,EXC003,OP005,2024-01-07 00:30:00,2409.3,1453,233.9,22.8,1.65,12,52,18.0,8.9,69.7,fastened,0,NONE,rainy,clay,night
291,EXC005,OP004,2024-01-07 01:00:00,7779.4,1367,315.27217058285737,40.0,6.38,37,73,13.8,15.9,77.1,fastened,1,NONE,windy,rock,day
292,EXC002,OP004,2024-01-07 01:30:00,5694.7,1059,198.6,30.4,13.06,61,16,9.4,2.0,44.5,fastened,0,NONE,cloudy,sand,day
293,EXC005,OP003,2024-01-07 02:00:00,4923.1,707,289.8,83.7,10.7,46,21,11.8,16.0,104.6,fastened,0,NONE,cloudy,clay,day
294,EXC002,OP008,2024-01-07 02:30:00,2530.3,742,247.0,18.7,1.7,68,54,3.5,11.3,45.3,fastened,0,NONE,sunny,clay,night
295,EXC003,OP008,2024-01-07 03:00:00,2463.1,777,267.7,66.4,2.82,64,88,0.2,19.8,30.8,fastened,0,NONE,cloudy,loam,day
296,EXC003,OP009,2024-01-07 03:30:00,412.2,820,228.4,98.5,6.19,63,94,4.6,4.1,100.8,fastened,0,NONE,cloudy,clay,night
297,EXC005,OP002,2024-01-07 04:00:00,5855.0,2014,300.23786055697116,70.3,1.97,20,108,7.8,2.4,62.2,fastened,0,NONE,sunny,clay,night
298,EXC003,OP005,2024-01-07 04:30:00,441.1,1383,153.1,12.5,14.04,9,31,4.1,4.3,59.9,fastened,0,NONE,windy,rock,night
299,EXC002,OP003,2024-01-07 05:00:00,138.4,739,157.7,91.2,9.96,46,32,9.3,1.7,50.7,fastened,0,NONE,windy,rock,night
300,EXC001,OP009,2024-01-07 05:30:00,5863.0,643,120.4,66.1,1.87,62,69,11.8,21.6,31.9,unfastened,0,P0562,cloudy,loam,night
301,EXC002,OP003,2024-01-07 06:00:00,7596.1,2374,221.9,48.3,11.93,58,70,11.8,2.7,49.8,fastened,0,NONE,windy,clay,day
302,EXC005,OP002,2024-01-07 06:30:00,6076.4,1049,234.9,67.7,5.84,12,14,16.1,4.4,59.5,unfastened,0,P0562,cloudy,clay,day
303,EXC001,OP006,2024-01-07 07:00:00,3826.0,1484,259.7,88.5,4.05,30,59,17.4,17.8,69.0,fastened,0,NONE,cloudy,rock,night
304,EXC005,OP009,2024-01-07 07:30:00,3939.8,1568,173.8,50.3,8.76,13,108,16.0,5.4,64.3,unfastened,1,NONE,sunny,clay,night
305,EXC003,OP010,2024-01-07 08:00:00,3545.5,1193,102.7,55.5,0.69,30,28,11.2,4.9,95.9,unfastened,0,NONE,rainy,sand,night
306,EXC001,OP001,2024-01-07 08:30:00,2664.7,1388,239.1,48.0,7.25,20,100,3.7,14.8,98.3,fastened,0,NONE,cloudy,sand,day
307,EXC002,OP004,2024-01-07 09:00:00,4221.5,1449,319.7,11.9,12.74,66,59,17.0,8.8,53.8,fastened,0,NONE,cloudy,loam,night
308,EXC003,OP002,2024-01-07 09:30:00,3506.1,1453,311.89036549250216,79.8,13.96,67,67,3.1,18.4,102.0,fastened,0,NONE,cloudy,loam,day
309,EXC002,OP004,2024-01-07 10:00:00,4825.5,1891,290.65852017414795,17.0,5.47,73,80,2.7,14.0,94.9,fastened,1,P0562,windy,loam,night
310,EXC001,OP006,2024-01-07 10:30:00,7195.1,2357,162.0,42.5,9.82,18,87,5.7,6.3,99.6,fastened,0,NONE,rainy,rock,day
311,EXC004,OP003,2024-01-07 11:00:00,7960.6,747,193.6,41.7,3.79,79,80,10.3,13.2,103.70916018138259,fastened,1,NONE,sunny,sand,night
312,EXC004,OP001,2024-01-07 11:30:00,722.1,611,155.2,31.6,8.62,3,21,12.3,19.1,44.9,fastened,1,NONE,sunny,rock,night
313,EXC001,OP006,2024-01-07 12:00:00,3139.0,1339,176.3,43.2,4.18,75,42,0.2,8.0,44.6,fastened,1,NONE,sunny,clay,night
314,EXC002,OP001,2024-01-07 12:30:00,1527.6,2233,240.4,63.7,8.78,81,102,14.0,16.2,98.1,fastened,0,NONE,sunny,rock,night
315,EXC002,OP003,2024-01-07 13:00:00,2881.8,666,175.9,34.6,2.99,19,14,3.2,9.1,68.0,fastened,0,P0100,rainy,sand,night
316,EXC004,OP001,2024-01-07 13:30:00,2371.0,727,187.1,21.4,14.15,78,88,5.3,11.9,96.8,fastened,0,NONE,sunny,loam,day
317,EXC004,OP001,2024-01-07 14:00:00,1478.8,1822,108.8,87.6,13.36,47,67,5.8,16.1,84.0,fastened,0,NONE,sunny,clay,day
318,EXC004,OP005,2024-01-07 14:30:00,6136.2,2226,301.9,97.2,5.39,16,23,6.0,1.3,45.9,fastened,0,NONE,sunny,clay,night
319,EXC005,OP009,2024-01-07 15:00:00,4020.7,1015,189.5,48.6,11.76,28,23,13.7,10.0,58.9,fastened,0,NONE,rainy,loam,night
320,EXC004,OP008,2024-01-07 15:30:00,7362.0,973,172.2,36.1,1.88,23,117,0.7,2.1,102.6,fastened,1,NONE,windy,clay,day
321,EXC002,OP001,2024-01-07 16:00:00,357.5,1797,119.0,9.5,11.24,68,13,3.5,16.0,31.5,fastened,0,NONE,rainy,rock,night
322,EXC001,OP001,2024-01-07 16:30:00,629.1,1542,239.5,8.5,4.6,16,12,0.4,13.4,83.6,fastened,0,NONE,windy,sand,day
323,EXC004,OP004,2024-01-07 17:00:00,3285.9,1748,290.0,42.3,2.47,16,11,14.0,7.2,103.4,fastened,0,NONE,rainy,sand,day
324,EXC005,OP007,2024-01-07 17:30:00,734.2,1104,109.1,93.4,10.33,64,79,17.7,1.7,37.8,fastened,0,NONE,windy,sand,day
325,EXC005,OP008,2024-01-07 18:00:00,2175.6,1547,132.0,74.4,7.31,27,111,11.9,20.4,50.4,unfastened,0,NONE,cloudy,rock,night
326,EXC002,OP009,2024-01-07 18:30:00,7889.6,2148,132.2,38.2,8.19,22,28,10.6,6.9,71.0,fastened,0,NONE,windy,clay,day
327,EXC002,OP004,2024-01-07 19:00:00,1750.8,1169,232.5,97.0,8.05,72,97,16.3,6.1,93.3,unfastened,0,P0562,rainy,rock,day
328,EXC001,OP002,2024-01-07 19:30:00,1665.1,1313,302.7,45.7,1.36,83,89,4.6,2.2,68.0,fastened,0,NONE,sunny,loam,night
329,EXC001,OP001,2024-01-07 20:00:00,4631.8,894,196.3,31.3,1.25,49,35,1.2,12.7,34.5,fastened,0,NONE,sunny,sand,night
330,EXC003,OP002,2024-01-07 20:30:00,4034.2,1749,175.6,45.5,9.22,74,17,9.2,5.8,39.5,unfastened,0,P0217,windy,rock,day
331,EXC003,OP001,2024-01-07 21:00:00,4685.5,658,268.5,25.1,9.55,75,63,4.7,18.5,58.2,fastened,0,NONE,cloudy,loam,night
332,EXC002,OP009,2024-01-07 21:30:00,3076.2,1047,263.4,89.1,1.18,52,18,8.1,15.0,54.2,fastened,0,P0217,cloudy,loam,day
333,EXC002,OP003,2024-01-07 22:00:00,6631.4,1883,154.3,39.3,5.99,74,22,8.2,0.1,46.5,fastened,1,NONE,windy,rock,day
334,EXC005,OP009,2024-01-07 22:30:00,1194.8,634,135.4,67.5,9.39,0,61,5.7,12.4,93.0,fastened,1,NONE,windy,loam,day
335,EXC003,OP006,2024-01-07 23:00:00,3484.3,2380,178.7,42.0,10.02,3,99,8.8,5.1,32.0,fastened,1,NONE,sunny,loam,day
336,EXC005,OP006,2024-01-07 23:30:00,5549.1,808,270.6,90.7,12.51,63,119,6.8,0.3,92.2,fastened,1,NONE,rainy,rock,night
337,EXC005,OP005,2024-01-08 00:00:00,6959.1,1317,252.9,66.0,6.6,12,79,2.0,13.6,99.1,fastened,0,P0100,windy,clay,day
338,EXC002,OP009,2024-01-08 00:30:00,3019.6,1565,246.5,51.4,8.45,65,40,15.6,4.5,77.3,unfastened,0,NONE,cloudy,loam,night
339,EXC002,OP001,2024-01-08 01:00:00,4585.2,1750,312.1173350013658,17.6,8.89,37,46,12.6,19.8,76.9,fastened,0,NONE,rainy,sand,day
340,EXC005,OP001,2024-01-08 01:30:00,646.2,1427,161.0,90.7,5.02,70,77,0.7,12.6,41.2,fastened,0,P0100,cloudy,rock,day
341,EXC004,OP005,2024-01-08 02:00:00,1445.5,2191,174.7,56.9,1.28,59,29,2.1,4.6,72.6,fastened,0,NONE,rainy,rock,day
342,EXC002,OP004,2024-01-08 02:30:00,646.2,2331,109.3,32.1,0.56,6,67,1.7,21.5,58.1,fastened,0,NONE,sunny,sand,night
343,EXC004,OP006,2024-01-08 03:00:00,5850.3,960,291.1,88.4,12.62,30,94,1.1,12.0,47.2,fastened,1,NONE,rainy,loam,day
344,EXC003,OP008,2024-01-08 03:30:00,2375.7,1872,228.1,10.2,3.4,63,102,1.1,3.6,73.7,fastened,0,NONE,cloudy,rock,day
345,EXC005,OP006,2024-01-08 04:00:00,5817.6,1141,165.6,34.8,9.64,82,16,2.8,11.4,30.1,fastened,0,NONE,rainy,rock,day
346,EXC002,OP003,2024-01-08 04:30:00,624.5,2358,115.3,56.0,8.87,72,41,15.3,21.1,50.7,fastened,0,P0217,cloudy,loam,night
347,EXC005,OP004,2024-01-08 05:00:00,6914.1,1055,259.2,37.3,6.29,80,38,14.9,9.3,79.2,fastened,0,NONE,windy,sand,day
348,EXC005,OP008,2024-01-08 05:30:00,6700.7,1131,264.7,50.3,12.59,86,71,14.1,9.4,64.1,fastened,1,P0562,windy,loam,day
349,EXC001,OP003,2024-01-08 06:00:00,802.5,1885,246.6,30.1,10.63,80,30,11.1,10.1,40.9,fastened,0,NONE,cloudy,clay,day
