task_id,machine_id,operator_id,task_type,estimated_time,actual_time,weather,soil_type,operator_skill,machine_age_yrs,load_weight_t,completed,date
1015,EXC004,OP002,compact,41.4,67.2,rainy,loam,junior,7.5,23.8,1,2024-02-24 00:00:00
1016,EXC005,OP006,compact,43.7,47.3,cloudy,clay,senior,5.0,2.7,0,2024-12-17 00:00:00
1017,EXC001,OP008,load,37.0,50.8,rainy,sand,senior,5.3,14.8,1,2024-02-20 00:00:00
1018,EXC001,OP003,grade,47.2,52.5,sunny,clay,senior,11.9,10.8,1,2024-08-05 00:00:00
1019,EXC004,OP001,compact,42.1,54.1,sunny,sand,junior,4.7,17.1,1,2024-07-29 00:00:00
1020,EXC005,OP004,dig,61.5,81.1,rainy,sand,mid,12.5,10.9,1,2024-04-20 00:00:00
1021,EXC002,OP003,dig,48.4,58.9,sunny,rock,senior,12.3,20.3,1,2024-10-11 00:00:00
1022,EXC002,OP007,compact,36.5,56.0,sunny,rock,junior,3.4,24.9,1,2024-01-10 00:00:00
1023,EXC001,OP002,load,27.6,41.9,cloudy,sand,junior,6.3,1.4,1,2024-03-29 00:00:00
1024,EXC003,OP001,load,27.9,37.4,windy,loam,mid,7.5,17.4,1,2024-10-18 00:00:00
1025,EXC001,OP007,dig,56.2,69.7,windy,clay,senior,9.3,13.6,1,2024-09-02 00:00:00
1026,EXC002,OP008,trench,73.2,104.7,rainy,rock,senior,8.2,4.2,1,2024-11-13 00:00:00
1027,EXC001,OP010,load,34.4,53.5,rainy,sand,mid,13.0,24.0,1,2024-04-18 00:00:00
1028,EXC001,OP008,trench,76.0,110.8,rainy,loam,junior,14.8,5.0,1,2024-09-12 00:00:00
1029,EXC004,OP004,compact,37.9,47.8,sunny,clay,mid,12.1,3.1,0,2024-11-03 00:00:00
1030,EXC002,OP010,dig,55.1,81.9,cloudy,clay,junior,5.1,8.1,1,2024-05-08 00:00:00
1031,EXC002,OP003,compact,39.5,90.8,rainy,rock,junior,11.3,5.7,1,2024-04-25 00:00:00
1032,EXC002,OP006,load,25.6,32.3,cloudy,loam,junior,0.2,7.6,0,2024-11-06 00:00:00
1033,EXC005,OP010,load,22.0,34.4,sunny,clay,mid,5.9,21.8,1,2024-07-11 00:00:00
1034,EXC004,OP008,load,28.9,53.4,windy,loam,junior,12.8,20.8,1,2024-03-25 00:00:00
1035,EXC003,OP003,compact,29.6,43.0,rainy,sand,mid,8.0,10.6,1,2024-04-11 00:00:00
1036,EXC001,OP002,dig,50.4,70.5,sunny,rock,mid,0.9,1.7,1,2024-01-08 00:00:00
1037,EXC002,OP003,compact,38.5,57.3,sunny,rock,mid,0.6,21.0,1,2024-05-24 00:00:00
1038,EXC003,OP007,dig,58.9,66.7,sunny,loam,junior,2.2,11.2,1,2024-04-08 00:00:00
1039,EXC001,OP010,load,23.4,37.9,cloudy,clay,mid,13.3,3.3,1,2024-07-04 00:00:00
1040,EXC004,OP004,load,26.5,30.9,windy,sand,senior,12.8,14.1,1,2024-12-24 00:00:00
1041,EXC001,OP007,dig,57.1,69.1,sunny,rock,mid,5.6,18.5,1,2024-03-10 00:00:00
1042,EXC005,OP004,trench,60.3,80.0,rainy,sand,mid,11.9,11.2,1,2024-09-18 00:00:00
1043,EXC001,OP007,compact,44.9,43.0,sunny,loam,senior,2.4,24.7,1,2024-04-17 00:00:00
1044,EXC005,OP005,grade,43.0,60.9,cloudy,clay,junior,0.3,7.5,1,2024-01-11 00:00:00
1045,EXC004,OP002,load,34.1,41.8,sunny,clay,senior,12.2,1.1,1,2024-05-22 00:00:00
1046,EXC001,OP004,compact,47.4,60.9,sunny,sand,junior,13.9,20.2,0,2024-04-29 00:00:00
1047,EXC005,OP005,grade,47.5,46.7,cloudy,clay,senior,6.3,5.5,1,2024-09-27 00:00:00
1048,EXC004,OP004,grade,38.1,76.8,cloudy,rock,junior,11.9,3.0,1,2024-07-28 00:00:00
1049,EXC004,OP006,load,33.9,49.9,sunny,rock,senior,5.7,2.0,1,2024-09-16 00:00:00
1050,EXC001,OP006,trench,68.7,70.9,cloudy,clay,senior,1.7,7.7,1,2024-02-19 00:00:00
1051,EXC001,OP002,dig,54.8,57.2,windy,loam,senior,5.9,24.9,1,2024-12-19 00:00:00
1052,EXC004,OP010,grade,41.8,68.7,rainy,clay,senior,14.6,3.7,1,2024-01-02 00:00:00
1053,EXC003,OP002,grade,41.6,72.3,rainy,sand,junior,11.7,16.3,1,2024-06-13 00:00:00
1054,EXC005,OP005,trench,66.5,109.6,rainy,rock,junior,11.8,2.1,1,2024-04-24 00:00:00
1055,EXC005,OP006,dig,59.5,118.9,rainy,rock,junior,4.9,15.0,1,2024-05-08 00:00:00
1056,EXC005,OP007,compact,33.7,61.6,sunny,rock,junior,5.4,15.5,1,2024-05-30 00:00:00
1057,EXC005,OP005,dig,49.3,78.2,sunny,clay,junior,12.9,14.1,0,2024-08-14 00:00:00
1058,EXC004,OP006,load,25.4,37.5,windy,clay,senior,10.8,10.4,1,2024-03-19 00:00:00
1059,EXC004,OP001,compact,44.8,50.7,windy,sand,mid,8.0,22.8,1,2024-10-27 00:00:00
1060,EXC004,OP007,load,35.9,52.1,cloudy,sand,junior,11.6,14.1,1,2024-11-22 00:00:00
1061,EXC003,OP003,compact,40.9,48.0,cloudy,sand,junior,0.4,24.1,1,2024-09-02 00:00:00
1062,EXC003,OP003,dig,52.8,78.9,rainy,rock,senior,4.7,22.9,1,2024-09-16 00:00:00
1063,EXC005,OP009,dig,41.1,73.3,rainy,rock,junior,0.9,5.0,1,2024-07-23 00:00:00
1064,EXC003,OP008,dig,57.5,68.0,sunny,sand,mid,10.6,24.0,1,2024-01-07 00:00:00
1065,EXC003,OP004,dig,65.0,72.2,sunny,clay,mid,7.9,23.7,1,2024-03-15 00:00:00
1066,EXC001,OP004,load,29.3,34.8,windy,clay,senior,0.8,6.8,1,2024-03-08 00:00:00
1067,EXC001,OP001,grade,46.6,54.3,sunny,clay,senior,0.3,10.9,1,2024-10-20 00:00:00
1068,EXC001,OP007,trench,72.7,69.6,windy,loam,senior,8.4,1.1,1,2024-02-19 00:00:00
1069,EXC005,OP001,load,24.6,36.4,cloudy,clay,junior,8.6,15.0,1,2024-07-11 00:00:00
1070,EXC003,OP010,trench,66.2,74.6,rainy,sand,senior,2.6,4.4,0,2024-08-11 00:00:00
1071,EXC001,OP008,compact,33.3,68.0,rainy,rock,mid,8.5,1.4,1,2024-08-20 00:00:00
1072,EXC002,OP005,grade,42.7,64.4,rainy,loam,junior,2.3,8.5,1,2024-05-29 00:00:00
1073,EXC003,OP009,grade,47.2,57.4,rainy,sand,mid,0.0,24.6,0,2024-10-20 00:00:00
1074,EXC003,OP002,dig,53.5,88.9,rainy,loam,junior,12.5,17.0,0,2024-02-12 00:00:00
1075,EXC002,OP003,grade,51.4,55.1,windy,clay,senior,1.9,9.8,1,2024-09-18 00:00:00
1076,EXC001,OP001,load,25.9,45.3,rainy,sand,junior,0.5,2.5,1,2024-07-29 00:00:00
1077,EXC003,OP007,compact,42.8,61.4,cloudy,clay,junior,14.1,19.4,1,2024-12-21 00:00:00
1078,EXC001,OP004,dig,48.9,75.1,windy,loam,junior,13.3,17.2,1,2024-05-04 00:00:00
1079,EXC001,OP003,load,28.8,43.1,windy,clay,mid,1.5,23.4,1,2024-06-13 00:00:00
1080,EXC005,OP009,dig,50.3,47.9,cloudy,loam,senior,14.8,13.6,1,2024-01-05 00:00:00
1081,EXC001,OP010,dig,52.7,61.4,cloudy,loam,junior,7.5,16.8,1,2024-02-13 00:00:00
1082,EXC002,OP006,compact,46.1,64.5,windy,rock,mid,5.2,3.5,1,2024-10-07 00:00:00
1083,EXC001,OP004,load,38.7,47.5,rainy,clay,senior,1.3,14.6,1,2024-12-14 00:00:00
1084,EXC001,OP003,trench,66.2,75.0,cloudy,loam,junior,6.7,3.3,1,2024-07-14 00:00:00
1085,EXC004,OP005,dig,50.1,56.6,sunny,loam,mid,12.4,21.3,1,2024-04-29 00:00:00
1086,EXC005,OP009,trench,62.4,83.4,cloudy,clay,junior,8.4,1.5,1,2024-01-10 00:00:00
1087,EXC002,OP009,compact,51.7,78.3,windy,rock,junior,4.3,14.9,1,2024-04-16 00:00:00
1088,EXC001,OP007,grade,41.3,77.1,cloudy,rock,junior,3.2,21.7,1,2024-04-01 00:00:00
1089,EXC003,OP003,trench,65.1,76.3,rainy,sand,senior,2.5,20.8,1,2024-11-17 00:00:00
1090,EXC002,OP003,load,32.7,44.0,rainy,sand,mid,5.2,22.4,1,2024-06-15 00:00:00
1091,EXC001,OP003,grade,44.1,64.0,cloudy,clay,junior,2.5,16.7,1,2024-04-22 00:00:00
1092,EXC001,OP004,load,25.4,27.3,windy,loam,senior,3.6,15.4,1,2024-09-25 00:00:00
1093,EXC001,OP001,load,30.1,29.6,sunny,sand,mid,9.1,8.0,1,2024-06-21 00:00:00
1094,EXC003,OP003,dig,51.8,49.3,sunny,sand,mid,2.0,17.1,0,2024-09-18 00:00:00
1095,EXC003,OP008,compact,36.0,46.7,sunny,clay,mid,9.4,5.7,1,2024-08-08 00:00:00
1096,EXC003,OP003,grade,52.1,56.2,windy,rock,senior,3.9,19.5,1,2024-06-30 00:00:00
1097,EXC004,OP005,grade,53.1,57.3,cloudy,loam,mid,8.6,5.6,1,2024-12-22 00:00:00
1098,EXC005,OP003,compact,35.7,39.0,cloudy,clay,mid,3.7,20.3,0,2024-05-30 00:00:00
1099,EXC005,OP006,grade,46.0,68.3,windy,clay,junior,6.0,15.0,1,2024-12-13 00:00:00
1100,EXC004,OP002,trench,80.4,94.7,rainy,loam,junior,2.2,20.8,1,2024-10-06 00:00:00
1101,EXC005,OP009,trench,77.4,94.0,rainy,loam,mid,3.2,6.7,1,2024-01-30 00:00:00
1102,EXC002,OP006,compact,44.9,72.1,rainy,clay,mid,4.5,10.1,1,2024-02-17 00:00:00
1103,EXC005,OP002,dig,50.3,51.7,cloudy,sand,junior,9.4,9.2,1,2024-03-06 00:00:00
1104,EXC003,OP003,trench,71.7,84.7,sunny,sand,junior,1.3,1.5,1,2024-06-04 00:00:00
1105,EXC005,OP004,load,25.8,38.8,windy,loam,mid,10.1,11.3,1,2024-06-02 00:00:00
1106,EXC002,OP007,dig,52.0,87.4,windy,rock,mid,14.1,9.2,1,2024-06-13 00:00:00
1107,EXC005,OP004,load,34.5,73.5,rainy,rock,mid,13.0,20.4,1,2024-03-14 00:00:00
1108,EXC001,OP007,compact,47.1,59.9,rainy,clay,senior,8.9,10.2,1,2024-12-09 00:00:00
1109,EXC005,OP010,compact,37.2,42.6,sunny,loam,junior,3.0,23.1,1,2024-08-06 00:00:00
1110,EXC005,OP008,dig,51.6,61.0,sunny,clay,mid,6.2,6.5,1,2024-04-04 00:00:00
1111,EXC004,OP009,load,38.6,66.9,rainy,rock,senior,6.5,6.1,1,2024-04-17 00:00:00
1112,EXC002,OP003,grade,41.7,37.7,windy,sand,senior,2.4,10.9,1,2024-01-23 00:00:00
1113,EXC001,OP006,grade,40.2,48.5,sunny,loam,junior,8.6,19.6,1,2024-02-08 00:00:00
1114,EXC004,OP010,grade,44.1,58.6,rainy,loam,junior,3.4,11.3,1,2024-04-02 00:00:00
1115,EXC001,OP010,grade,34.7,31.1,sunny,loam,mid,3.6,5.5,1,2024-07-19 00:00:00
1116,EXC004,OP006,load,32.1,42.7,windy,clay,senior,5.3,19.1,1,2024-08-19 00:00:00
1117,EXC001,OP005,load,35.4,25.8,sunny,loam,senior,8.3,13.1,1,2024-03-12 00:00:00
1118,EXC004,OP003,compact,35.2,47.8,cloudy,sand,junior,3.1,19.2,1,2024-01-08 00:00:00
1119,EXC003,OP008,compact,32.9,65.7,windy,rock,mid,14.4,22.3,0,2024-08-08 00:00:00
1120,EXC002,OP007,grade,51.4,62.9,cloudy,clay,mid,4.4,18.0,1,2024-07-07 00:00:00
1121,EXC003,OP009,compact,35.3,37.7,sunny,sand,mid,4.9,7.1,1,2024-07-22 00:00:00
1122,EXC005,OP007,trench,73.8,85.0,sunny,loam,junior,5.0,15.2,1,2024-11-05 00:00:00
1123,EXC003,OP006,compact,33.4,45.6,sunny,rock,junior,7.1,18.0,1,2024-05-07 00:00:00
1124,EXC004,OP008,dig,46.1,43.6,cloudy,loam,mid,2.7,6.9,1,2024-05-11 00:00:00
1125,EXC002,OP007,grade,36.7,49.0,sunny,sand,junior,6.5,24.7,1,2024-03-20 00:00:00
1126,EXC001,OP010,grade,51.8,80.4,rainy,sand,junior,6.5,9.3,1,2024-05-24 00:00:00
1127,EXC005,OP002,trench,72.6,101.1,rainy,clay,mid,14.9,18.2,1,2024-03-21 00:00:00
1128,EXC002,OP008,dig,59.9,74.6,windy,loam,senior,12.3,10.1,1,2024-08-19 00:00:00
1129,EXC002,OP010,grade,42.1,66.7,rainy,loam,junior,7.5,20.9,1,2024-09-11 00:00:00
1130,EXC003,OP008,grade,49.5,78.5,rainy,sand,junior,9.3,21.5,1,2024-03-14 00:00:00
1131,EXC004,OP009,dig,57.8,71.4,cloudy,loam,junior,10.3,13.2,1,2024-05-26 00:00:00
1132,EXC001,OP009,load,39.8,71.1,rainy,sand,junior,3.6,1.9,1,2024-11-05 00:00:00
1133,EXC005,OP005,load,35.5,46.2,windy,clay,mid,7.6,4.0,1,2024-09-01 00:00:00
1134,EXC003,OP009,dig,51.7,55.3,sunny,clay,senior,7.9,13.3,1,2024-08-15 00:00:00
1135,EXC004,OP003,grade,55.8,70.2,rainy,sand,senior,14.2,1.8,1,2024-07-25 00:00:00
1136,EXC005,OP005,trench,75.7,85.9,cloudy,rock,senior,2.5,20.9,1,2024-03-19 00:00:00
1137,EXC005,OP003,load,31.2,59.8,sunny,rock,junior,9.2,11.8,1,2024-08-27 00:00:00
1138,EXC003,OP005,compact,37.9,32.0,windy,loam,senior,6.2,4.5,1,2024-09-11 00:00:00
1139,EXC004,OP007,trench,69.1,79.7,sunny,clay,mid,0.6,3.0,1,2024-10-24 00:00:00
1140,EXC001,OP009,trench,66.8,66.3,sunny,loam,mid,4.6,8.0,1,2024-08-19 00:00:00
1141,EXC005,OP009,grade,43.8,86.2,sunny,rock,junior,12.2,10.2,1,2024-04-05 00:00:00
1142,EXC004,OP010,grade,51.5,60.6,cloudy,sand,junior,5.3,13.3,1,2024-12-11 00:00:00
1143,EXC004,OP003,compact,44.2,43.2,sunny,loam,senior,10.8,8.5,1,2024-08-06 00:00:00
1144,EXC002,OP004,load,24.8,55.8,rainy,clay,mid,14.3,9.2,1,2024-10-14 00:00:00
1145,EXC005,OP007,dig,53.1,70.1,sunny,rock,mid,10.9,4.2,1,2024-05-20 00:00:00
1146,EXC002,OP006,trench,62.4,86.5,cloudy,rock,mid,4.3,15.8,1,2024-09-01 00:00:00
1147,EXC004,OP008,trench,72.7,96.9,rainy,loam,mid,13.0,23.8,1,2024-04-29 00:00:00
1148,EXC005,OP005,load,28.0,54.8,sunny,clay,junior,11.7,15.8,1,2024-08-15 00:00:00
1149,EXC001,OP005,load,26.8,24.8,cloudy,sand,senior,8.1,18.0,1,2024-09-27 00:00:00
1150,EXC002,OP002,trench,69.1,99.7,cloudy,rock,junior,0.9,8.4,1,2024-12-06 00:00:00
1151,EXC003,OP010,compact,41.1,34.3,cloudy,loam,senior,1.0,18.9,1,2024-08-02 00:00:00
1152,EXC002,OP008,load,26.9,46.4,rainy,sand,mid,12.2,6.9,1,2024-11-25 00:00:00
1153,EXC005,OP005,trench,78.5,81.3,rainy,loam,mid,7.5,11.3,1,2024-10-25 00:00:00
1154,EXC003,OP009,grade,52.9,73.6,windy,loam,junior,1.0,12.2,1,2024-12-27 00:00:00
1155,EXC001,OP010,compact,35.5,69.9,rainy,loam,junior,10.4,13.7,1,2024-01-10 00:00:00
1156,EXC002,OP009,trench,63.3,92.8,rainy,clay,mid,0.1,20.1,1,2024-12-30 00:00:00
1157,EXC003,OP003,compact,49.5,84.3,cloudy,rock,junior,0.9,3.3,1,2024-07-29 00:00:00
1158,EXC001,OP009,compact,41.7,42.8,cloudy,clay,senior,9.1,10.5,1,2024-10-19 00:00:00
1159,EXC002,OP002,grade,42.2,57.8,rainy,clay,senior,7.4,21.5,1,2024-08-25 00:00:00
1160,EXC004,OP002,compact,32.8,50.9,rainy,sand,mid,10.3,17.2,1,2024-04-07 00:00:00
1161,EXC004,OP005,trench,77.5,74.5,cloudy,sand,senior,7.8,23.7,0,2024-07-17 00:00:00
1162,EXC005,OP001,trench,75.5,103.4,windy,clay,junior,13.4,5.2,1,2024-07-13 00:00:00
1163,EXC002,OP008,compact,40.3,44.8,sunny,sand,mid,13.8,7.1,0,2024-11-09 00:00:00
1164,EXC005,OP001,compact,51.6,67.1,cloudy,rock,senior,13.7,4.5,1,2024-03-01 00:00:00
1165,EXC002,OP002,dig,53.0,49.1,sunny,loam,senior,0.7,6.0,1,2024-03-19 00:00:00
1166,EXC002,OP006,dig,50.9,66.5,rainy,sand,mid,13.6,5.1,1,2024-03-08 00:00:00
1167,EXC004,OP004,dig,56.5,73.1,sunny,sand,junior,14.5,12.3,1,2024-02-29 00:00:00
1168,EXC001,OP009,dig,57.2,79.2,sunny,sand,junior,13.9,7.9,1,2024-09-21 00:00:00
1169,EXC003,OP007,dig,54.5,73.6,windy,clay,mid,10.7,24.1,0,2024-01-12 00:00:00
1170,EXC004,OP002,dig,53.5,66.5,sunny,loam,junior,8.7,14.1,1,2024-04-22 00:00:00
1171,EXC005,OP001,grade,43.2,44.7,sunny,rock,senior,4.4,3.5,1,2024-03-28 00:00:00
1172,EXC004,OP003,compact,33.4,36.0,sunny,sand,mid,4.7,15.9,1,2024-07-22 00:00:00
1173,EXC002,OP008,grade,51.8,76.3,rainy,clay,mid,11.9,19.2,0,2024-11-07 00:00:00
1174,EXC005,OP008,trench,72.8,80.2,rainy,loam,mid,8.1,1.9,1,2024-09-22 00:00:00
1175,EXC005,OP009,trench,76.7,88.8,windy,rock,senior,2.1,14.2,1,2024-09-12 00:00:00
1176,EXC003,OP010,compact,31.3,37.3,rainy,sand,senior,1.7,4.4,1,2024-11-24 00:00:00
1177,EXC005,OP002,load,29.8,28.1,sunny,loam,senior,7.4,4.5,1,2024-08-26 00:00:00
1178,EXC005,OP001,trench,63.1,101.3,sunny,rock,junior,10.1,18.6,1,2024-09-04 00:00:00
1179,EXC005,OP004,load,25.0,36.3,cloudy,rock,senior,3.9,4.1,1,2024-07-13 00:00:00
1180,EXC001,OP002,grade,44.6,51.5,windy,loam,senior,11.3,21.3,1,2024-04-02 00:00:00
1181,EXC005,OP008,compact,34.8,62.9,rainy,clay,junior,9.9,17.5,1,2024-10-16 00:00:00
1182,EXC003,OP005,dig,51.3,49.8,sunny,sand,mid,6.8,12.5,1,2024-09-05 00:00:00
1183,EXC001,OP005,trench,75.0,102.0,sunny,clay,junior,3.3,1.0,1,2024-12-30 00:00:00
1184,EXC002,OP009,dig,52.4,51.3,sunny,sand,mid,6.4,2.8,1,2024-03-27 00:00:00
1185,EXC004,OP010,grade,47.0,61.7,sunny,sand,junior,9.1,16.2,1,2024-11-12 00:00:00
1186,EXC005,OP009,dig,51.1,75.4,cloudy,clay,junior,9.9,11.0,1,2024-07-22 00:00:00
1187,EXC001,OP006,trench,67.2,79.6,cloudy,sand,junior,0.6,2.5,1,2024-10-16 00:00:00
1188,EXC005,OP007,compact,42.3,61.6,sunny,clay,junior,8.2,9.2,0,2024-11-20 00:00:00
1189,EXC002,OP001,dig,50.4,54.7,sunny,clay,senior,3.5,16.6,1,2024-02-08 00:00:00
1190,EXC001,OP003,load,42.3,83.8,rainy,clay,junior,11.3,16.5,1,2024-03-13 00:00:00
1191,EXC001,OP001,trench,72.5,92.3,sunny,clay,junior,5.6,22.8,1,2024-10-23 00:00:00
1192,EXC003,OP001,trench,63.2,81.1,rainy,sand,senior,8.1,14.0,1,2024-07-17 00:00:00
1193,EXC001,OP009,compact,42.8,52.2,sunny,clay,junior,4.0,23.3,1,2024-05-17 00:00:00
1194,EXC005,OP004,load,30.9,31.7,windy,loam,senior,2.5,21.4,1,2024-10-27 00:00:00
1195,EXC003,OP003,compact,41.4,79.7,cloudy,rock,junior,10.1,1.1,1,2024-11-15 00:00:00
1196,EXC004,OP006,dig,51.3,44.7,cloudy,loam,senior,7.3,11.3,1,2024-04-21 00:00:00
1197,EXC004,OP003,dig,49.5,51.5,sunny,clay,mid,0.4,20.7,1,2024-10-08 00:00:00
1198,EXC002,OP007,load,34.8,36.4,sunny,loam,senior,0.7,12.5,1,2024-02-07 00:00:00
1199,EXC003,OP003,dig,52.0,66.8,windy,clay,senior,12.4,2.6,1,2024-10-12 00:00:00
1200,EXC003,OP001,dig,52.8,66.9,sunny,clay,junior,6.6,8.5,1,2024-01-15 00:00:00
1201,EXC001,OP003,compact,47.2,74.4,rainy,clay,mid,2.8,16.8,1,2024-02-17 00:00:00
1202,EXC004,OP004,load,21.6,17.5,cloudy,sand,senior,7.1,4.1,1,2024-07-20 00:00:00
1203,EXC004,OP006,dig,44.8,64.3,rainy,sand,junior,8.4,11.8,1,2024-03-28 00:00:00
1204,EXC001,OP007,dig,47.4,38.4,cloudy,loam,senior,9.2,21.8,1,2024-11-10 00:00:00
1205,EXC004,OP005,grade,41.3,41.5,cloudy,clay,senior,2.1,16.8,1,2024-12-10 00:00:00
1206,EXC002,OP009,compact,35.6,47.8,windy,sand,junior,8.6,9.7,1,2024-03-31 00:00:00
1207,EXC004,OP001,compact,40.0,34.6,cloudy,loam,mid,2.9,19.4,1,2024-05-18 00:00:00
1208,EXC005,OP006,trench,76.3,76.5,cloudy,sand,mid,6.4,23.4,1,2024-08-26 00:00:00
1209,EXC004,OP009,compact,39.2,65.7,windy,clay,mid,13.1,1.0,1,2024-01-11 00:00:00
1210,EXC005,OP010,trench,70.2,90.7,windy,rock,senior,8.4,16.1,1,2024-06-14 00:00:00
1211,EXC001,OP004,trench,65.5,78.3,windy,loam,mid,14.4,8.9,1,2024-04-09 00:00:00
1212,EXC004,OP004,grade,39.6,54.6,rainy,loam,mid,5.6,6.2,1,2024-09-07 00:00:00
1213,EXC004,OP007,compact,39.8,69.2,rainy,loam,junior,13.1,4.5,1,2024-02-06 00:00:00
1214,EXC001,OP010,compact,41.2,33.5,sunny,loam,senior,8.1,9.4,1,2024-08-16 00:00:00
1215,EXC003,OP001,trench,71.9,89.1,windy,loam,junior,4.5,4.3,1,2024-01-14 00:00:00
1216,EXC004,OP006,load,32.2,39.3,windy,sand,junior,4.8,7.9,1,2024-08-28 00:00:00
1217,EXC004,OP009,grade,49.5,76.2,sunny,rock,senior,10.3,6.7,1,2024-05-02 00:00:00
1218,EXC001,OP008,load,26.6,41.0,windy,rock,senior,0.9,24.3,1,2024-03-27 00:00:00
1219,EXC002,OP002,load,34.4,57.1,cloudy,rock,junior,2.9,9.3,1,2024-09-30 00:00:00
1220,EXC005,OP004,dig,54.9,59.6,cloudy,loam,junior,2.9,24.7,0,2024-04-27 00:00:00
1221,EXC001,OP007,compact,43.8,70.2,rainy,clay,mid,0.9,2.8,1,2024-10-12 00:00:00
1222,EXC004,OP010,compact,40.3,41.7,sunny,sand,mid,3.4,12.8,1,2024-12-26 00:00:00
1223,EXC002,OP004,load,27.6,25.8,windy,sand,senior,1.3,15.5,0,2024-06-11 00:00:00
1224,EXC003,OP009,compact,41.4,57.1,sunny,clay,mid,13.6,11.7,1,2024-01-23 00:00:00
1225,EXC002,OP005,grade,49.9,69.1,rainy,clay,senior,6.4,8.6,1,2024-08-15 00:00:00
1226,EXC002,OP008,load,22.4,25.4,cloudy,clay,senior,3.9,12.7,0,2024-10-21 00:00:00
1227,EXC001,OP001,dig,47.9,62.9,rainy,loam,mid,5.3,2.4,1,2024-04-03 00:00:00
1228,EXC005,OP003,dig,58.7,58.8,sunny,loam,senior,9.6,18.7,1,2024-11-24 00:00:00
1229,EXC002,OP009,compact,35.1,57.0,cloudy,clay,junior,6.6,22.8,1,2024-08-22 00:00:00
1230,EXC004,OP009,dig,65.8,84.5,sunny,loam,junior,13.7,13.7,1,2024-06-07 00:00:00
1231,EXC005,OP009,compact,41.0,50.7,windy,sand,junior,6.0,23.5,1,2024-09-11 00:00:00
1232,EXC003,OP004,compact,33.6,59.0,cloudy,rock,senior,13.8,20.6,1,2024-05-02 00:00:00
1233,EXC001,OP007,grade,35.3,57.3,windy,sand,junior,12.0,7.2,0,2024-07-01 00:00:00
1234,EXC001,OP006,grade,53.4,60.5,sunny,clay,senior,0.9,5.0,1,2024-01-24 00:00:00
1235,EXC001,OP003,dig,55.1,63.4,cloudy,sand,junior,6.0,24.7,1,2024-02-14 00:00:00
1236,EXC003,OP004,load,26.1,18.6,cloudy,sand,senior,6.8,14.9,0,2024-06-10 00:00:00
1237,EXC002,OP002,trench,72.9,105.2,rainy,rock,mid,8.3,6.2,1,2024-11-25 00:00:00
1238,EXC005,OP007,trench,72.1,109.6,windy,clay,junior,13.9,21.9,1,2024-05-08 00:00:00
1239,EXC004,OP005,trench,67.9,99.7,windy,rock,junior,6.4,9.1,1,2024-07-22 00:00:00
1240,EXC004,OP007,grade,34.1,28.1,cloudy,sand,senior,1.2,17.8,1,2024-07-29 00:00:00
1241,EXC004,OP006,compact,37.0,42.4,cloudy,loam,mid,10.1,1.6,1,2024-03-30 00:00:00
1242,EXC002,OP005,dig,60.8,63.2,sunny,sand,mid,12.2,7.5,1,2024-03-29 00:00:00
1243,EXC004,OP003,dig,45.8,39.0,sunny,sand,senior,7.0,22.7,1,2024-04-16 00:00:00
1244,EXC002,OP001,grade,50.1,68.0,rainy,sand,mid,13.8,6.9,1,2024-11-28 00:00:00
1245,EXC005,OP002,grade,47.7,90.5,rainy,rock,junior,8.5,24.9,1,2024-08-28 00:00:00
1246,EXC001,OP007,trench,69.5,80.2,windy,clay,senior,3.7,10.7,1,2024-07-17 00:00:00
1247,EXC001,OP003,compact,50.6,86.5,rainy,rock,senior,12.3,21.0,1,2024-10-12 00:00:00
1248,EXC001,OP002,load,36.4,61.6,windy,loam,junior,11.2,6.7,0,2024-03-16 00:00:00
1249,EXC005,OP003,compact,44.7,51.4,rainy,loam,senior,8.8,9.2,1,2024-11-11 00:00:00
1250,EXC001,OP001,grade,38.8,55.1,rainy,loam,mid,9.7,15.8,1,2024-03-08 00:00:00
1251,EXC003,OP008,trench,75.0,76.9,rainy,loam,mid,6.0,4.7,1,2024-05-08 00:00:00
1252,EXC001,OP001,compact,38.6,51.2,cloudy,rock,senior,11.3,18.4,1,2024-10-01 00:00:00
1253,EXC002,OP005,grade,49.9,66.2,cloudy,sand,junior,3.4,14.7,1,2024-08-27 00:00:00
1254,EXC003,OP009,dig,61.7,71.9,rainy,loam,senior,8.7,18.5,1,2024-11-09 00:00:00
1255,EXC004,OP001,compact,42.4,67.4,rainy,clay,mid,4.7,19.2,0,2024-09-06 00:00:00
1256,EXC001,OP004,dig,53.2,81.4,cloudy,loam,junior,10.4,12.4,1,2024-08-06 00:00:00
1257,EXC004,OP005,grade,46.1,72.6,windy,rock,mid,1.7,19.8,1,2024-03-02 00:00:00
1258,EXC005,OP006,compact,39.4,44.0,sunny,sand,junior,7.9,21.7,1,2024-07-15 00:00:00
1259,EXC003,OP004,dig,57.4,93.5,rainy,rock,mid,7.0,15.6,0,2024-01-11 00:00:00
1260,EXC001,OP009,trench,66.4,87.5,rainy,loam,junior,13.1,19.1,0,2024-03-24 00:00:00
1261,EXC004,OP002,grade,44.9,69.0,sunny,rock,mid,5.7,21.3,1,2024-12-16 00:00:00
1262,EXC003,OP006,trench,67.8,63.6,sunny,loam,senior,8.2,14.6,0,2024-03-14 00:00:00
1263,EXC005,OP001,compact,37.1,70.5,sunny,rock,mid,14.9,16.0,1,2024-08-25 00:00:00
